status,cartolaDate,statementReference,paymentReference,alreadyInExistingDataset,cartolaAmount,metaReferenceTotal,difference,brand,invoiceDate,transactionId,campaignName,campaignAmount,allocatedCartolaToCampaign,legalEntity,comuna,project,pepCode,allocatedProjectAmount,mappingBrand,validation
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_TuDeptoEsTuPie,30634,30634,Almagro S.A,PPP,Parque Brasil,I-ALM-2285,2188,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_TuDeptoEsTuPie,30634,30634,Arcilla Roja,PPP,Rengo,I-ALM-2288,2188,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_TuDeptoEsTuPie,30634,30634,Almagro S.A,PPP,San Eugenio 2,I-ALM-2227,2188,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_AOL_Santiago_Balance,11238,11238,Almagro S.A,Providencia,Balance,I-ALM-2358,11238,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_AOT_Santiago_Balance,28948,28948,Almagro S.A,Providencia,Balance,I-ALM-2358,28948,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_AOL_Santiago_LyonBilbao,5971,5971,Almagro S.A,Providencia,Lyon Bilbao,I-ALM-2211,5971,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_AOL_Santiago_Carrera_IV,8595,8595,Almagro S.A,Santiago Centro,Carrera 4,I-ALM-2275,8595,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_AOT_Santiago_AlmagroPlus,28293,28293,Almagro S.A,Ñuñoa,Almagro Plus,I-ALM-2234,28293,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_AOL_Santiago_SanEugenio,7553,7553,Almagro S.A,Ñuñoa,San Eugenio 2,I-ALM-2227,7553,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Advantage_Almagro,160669,160669,Arcilla Roja,AON,Almagro Hub,I-ALM-2189,20084,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Advantage_Almagro,160669,160669,Almagro S.A,AON,Carrera 4,I-ALM-2275,20084,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Advantage_Almagro,160669,160669,Almagro S.A,AON,Indico,I-ALM-1453,20084,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Advantage_Almagro,160669,160669,Almagro S.A,AON,Los Cactus,I-ALM-2342,20084,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Advantage_Almagro,160669,160669,Almagro S.A,AON,Lyon Bilbao,I-ALM-2211,20084,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Advantage_Almagro,160669,160669,Arcilla Roja,AON,PLP 1,I-ALM-2226,20083,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Advantage_Almagro,160669,160669,Arcilla Roja,AON,PLP 2,I-ALM-2306,20083,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Advantage_Almagro,160669,160669,Almagro S.A,AON,San Eugenio 2,I-ALM-2227,20083,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_AOL_Santiago_PadreLePaige,8360,8360,Arcilla Roja,Las Condes,PLP 1,I-ALM-2226,8360,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_AOL_Santiago_PadreLePaige_Etapa2,6321,6321,Arcilla Roja,Las Condes,PLP 2,I-ALM-2306,6321,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_AOL_Santiago_AlmagroHub,5985,5985,Arcilla Roja,Providencia,Almagro Hub,I-ALM-2189,5985,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_AOL_Santiago_Rengo,10488,10488,Arcilla Roja,Providencia,Rengo,I-ALM-2288,10488,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_AOT_Santiago_Rengo,32188,32188,Arcilla Roja,Providencia,Rengo,I-ALM-2288,32188,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_AOL_Santiago_AlmagroDistrict,9027,9027,Madagascar,Las Condes,Almagro District,I-ALM-2399,9027,Almagro,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_SocovesaSantiago_Advantage,39298,39298,Sociedad Comercializadora Metropolitana,AON,Coipue,I-STG-2229,19649,Socovesa Santiago,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_SocovesaSantiago_Advantage,39298,39298,Consorcio Inmobiliario Macul,AON,Las Palmas,I-STG-2205,19649,Socovesa Santiago,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_AOL_SantiagoSubsidio_LasPataguas,18202,18202,INMOBILIARIA ENCINAS DE PEÑALOLEN,Lampa,Las Pataguas,I-STG-2366,18202,Socovesa Santiago,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_AOT_SantiagoSubsidio_LasPataguas,56725,56725,INMOBILIARIA ENCINAS DE PEÑALOLEN,Lampa,Las Pataguas,I-STG-2366,56725,Socovesa Santiago,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_AOL_SantiagoMedio_LosCoihues,16165,16165,INMOBILIARIA ENCINAS DE PEÑALOLEN,Lampa,Los Coihues,I-STG-2325,16165,Socovesa Santiago,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_AOT_SantiagoMedio_LosCoihues,57767,57767,INMOBILIARIA ENCINAS DE PEÑALOLEN,Lampa,Los Coihues,I-STG-2325,57767,Socovesa Santiago,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_SocovesaSantiago_Awareness,82042,82042,Sociedad Comercializadora Metropolitana,Marca,Coipue,I-STG-2229,13674,Socovesa Santiago,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_SocovesaSantiago_Awareness,82042,82042,Consorcio Inmobiliario Macul,Marca,Las Palmas,I-STG-2205,13674,Socovesa Santiago,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_SocovesaSantiago_Awareness,82042,82042,INMOBILIARIA ENCINAS DE PEÑALOLEN,Marca,Las Pataguas,I-STG-2366,13674,Socovesa Santiago,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_SocovesaSantiago_Awareness,82042,82042,INMOBILIARIA ENCINAS DE PEÑALOLEN,Marca,Los Coihues,I-STG-2325,13674,Socovesa Santiago,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_SocovesaSantiago_Awareness,82042,82042,Pilares S.A,Marca,Marathon,I-SVS-2349,13673,Socovesa Santiago,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_SocovesaSantiago_Awareness,82042,82042,Inmobiliaria El Descubridor,Marca,Pajaritos,I-STG-2204,13673,Socovesa Santiago,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_AOL_SantiagoMedio_Pajaritos,18237,18237,Inmobiliaria El Descubridor,Maipú,Pajaritos,I-STG-2204,18237,Socovesa Santiago,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_AOT_SantiagoMedio_Pajaritos,57756,57756,Inmobiliaria El Descubridor,Maipú,Pajaritos,I-STG-2204,57756,Socovesa Santiago,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_AOL_SantiagoMedio_Marathon,10575,10575,Pilares S.A,Ñuñoa,Marathon,I-SVS-2349,10575,Socovesa Santiago,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_AOT_SantiagoMedio_Marathon,37104,37104,Pilares S.A,Ñuñoa,Marathon,I-SVS-2349,37104,Socovesa Santiago,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_AOL_SantiagoMedio_Coipue,11758,11758,Sociedad Comercializadora Metropolitana,Macul,Coipue,I-STG-2229,11758,Socovesa Santiago,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_SocovesaSur_Advantage,60482,60482,Socovesa Sur S.A,AON,Alto Maderos,I-SUR-2335,6049,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_SocovesaSur_Advantage,60482,60482,Socovesa Sur S.A,AON,Edificio Vértice,I-SUR-2297,6049,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_SocovesaSur_Advantage,60482,60482,Socovesa Sur S.A,AON,Icono,I-SUR-2334,6048,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_SocovesaSur_Advantage,60482,60482,Socovesa Sur S.A,AON,N3,I-SUR-2331,6048,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_SocovesaSur_Advantage,60482,60482,Socovesa Sur S.A,AON,Nueva Toledo,I-SUR-2334,6048,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_SocovesaSur_Advantage,60482,60482,Socovesa Sur S.A,AON,O3,I-SUR-2373,6048,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_SocovesaSur_Advantage,60482,60482,Socovesa Sur S.A,AON,Origen,I-SUR-2346,6048,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_SocovesaSur_Advantage,60482,60482,Socovesa Sur S.A,AON,Parque Avellanos,I-SUR-2336,6048,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_SocovesaSur_Advantage,60482,60482,Socovesa Sur S.A,AON,Reserva Magallanes,I-SUR-2323,6048,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_SocovesaSur_Advantage,60482,60482,Socovesa Sur S.A,AON,Terraza Mirador,I-SUR-2333,6048,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_AOL_CentroSur_NuevaToledo,2651,2651,Socovesa Sur S.A,Chillán,Nueva Toledo,I-SUR-2334,2651,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_AOL_CentroSur_PortaldelLibertadorVIII,3835,3835,Socovesa Sur S.A,Chillán,PDL,I-SUR-2372,3835,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_AOT_CentroSur_PortaldelLibertador,9987,9987,Socovesa Sur S.A,Chillán,PDL,I-SUR-2372,9987,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_Sur_Inversionista,19432,19432,Socovesa Sur S.A,Inversionista,Alto Maderos,I-SUR-2335,1495,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_Sur_Inversionista,19432,19432,Socovesa Sur S.A,Inversionista,Edificio Vértice,I-SUR-2297,1495,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_Sur_Inversionista,19432,19432,Socovesa Sur S.A,Inversionista,García Reyes,I-SUR-2283,1495,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_Sur_Inversionista,19432,19432,Socovesa Sur S.A,Inversionista,Icono,I-SUR-2372,1495,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_Sur_Inversionista,19432,19432,Socovesa Sur S.A,Inversionista,N3,I-SUR-2331,1495,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_Sur_Inversionista,19432,19432,Socovesa Sur S.A,Inversionista,Nueva Toledo,I-SUR-2334,1495,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_Sur_Inversionista,19432,19432,Socovesa Sur S.A,Inversionista,O3,I-SUR-2373,1495,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_Sur_Inversionista,19432,19432,Socovesa Sur S.A,Inversionista,Origen,I-SUR-2346,1495,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_Sur_Inversionista,19432,19432,Socovesa Sur S.A,Inversionista,PDL,I-SUR-2372,1495,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_Sur_Inversionista,19432,19432,Socovesa Sur S.A,Inversionista,Parque Avellanos,I-SUR-2336,1495,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_Sur_Inversionista,19432,19432,Socovesa Sur S.A,Inversionista,Portal Austral,I-SUR-2340,1494,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_Sur_Inversionista,19432,19432,Socovesa Sur S.A,Inversionista,Reserva Magallanes,I-SUR-2323,1494,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_Sur_Inversionista,19432,19432,Socovesa Sur S.A,Inversionista,Terraza Mirador,I-SUR-2333,1494,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_AOL_CentroSur_AltoMaderosll,2505,2505,Socovesa Sur S.A,Los Ángeles,Alto Maderos,I-SUR-2335,2505,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_AOL_CentroSur_ElAvellano_E2,3189,3189,Socovesa Sur S.A,Los Ángeles,Parque Avellanos,I-SUR-2336,3189,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_AOL_SurAustral_PortalAustral,3155,3155,Socovesa Sur S.A,Puerto Montt,Portal Austral,I-SUR-2340,3155,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_AOT_SurAustral_PortalAustral,9398,9398,Socovesa Sur S.A,Puerto Montt,Portal Austral,I-SUR-2340,9398,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_AOL_SantiagoMedio_PlazaMirador,9963,9963,Socovesa Sur S.A,Puerto Montt,Terraza Mirador,I-SUR-2333,9963,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_AOL_SurAustral_TerrazaMiradorII,3049,3049,Socovesa Sur S.A,Puerto Montt,Terraza Mirador,I-SUR-2333,3049,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_AOT_SantiagoMedio_PlazaMirador,27495,27495,Socovesa Sur S.A,Puerto Montt,Terraza Mirador,I-SUR-2333,27495,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_AOL_SurAustral_ReservaMagallanes,2686,2686,Socovesa Sur S.A,Punta Arenas,Reserva Magallanes,I-SUR-2323,2686,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_AOL_Sur_EdificioVertice,3307,3307,Socovesa Sur S.A,Temuco,Edificio Vértice,I-SUR-2297,3307,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_AOL_Sur_VistaNielol_N3,3983,3983,Socovesa Sur S.A,Temuco,N3,I-SUR-2331,3983,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_AOT_Sur_VistaNielol,8651,8651,Socovesa Sur S.A,Temuco,N3,I-SUR-2331,8651,Manual,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_AOL_Sur_ParqueOlimpia_O3,3351,3351,Socovesa Sur S.A,Temuco,O3,I-SUR-2373,3351,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_AOL_Sur_CasasEnElPortal,3285,3285,Socovesa Sur S.A,Temuco,Icono,I-SUR-2346,1643,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_AOL_Sur_CasasEnElPortal,3285,3285,Socovesa Sur S.A,Temuco,Origen,I-SUR-2346,1642,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_AOL_Sur_GarciaReyes,3339,3339,Socovesa Sur S.A,Valdivia,García Reyes,I-SUR-2283,3339,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003127739095,48GTANV6E2,yes,600000,600000,0,Socovesa,2026-05-31,26821097907581397-26906209002403624,FB_AOT_Sur_GarciaReyes,10628,10628,Socovesa Sur S.A,Valdivia,García Reyes,I-SUR-2283,10628,Socovesa Sur,OK
MATCH,2026-05-05,0505 74987506124003039760213,7BTU3QZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26485475707804462-26616003741418323,FB_AOL_Santiago_AlmagroPlus,9369,9369,Almagro S.A,Almagro Plus,Almagro Plus,I-ALM-2234,9369,Almagro,OK
MATCH,2026-05-05,0505 74987506124003039760213,7BTU3QZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26485475707804462-26616003741418323,FB_AOL_Antofagasta_AlmagroTerra,14358,14358,Almagro S.A,Antofagasta,Almagro Terra,I-ALM-2360,14358,Almagro,OK
MATCH,2026-05-05,0505 74987506124003039760213,7BTU3QZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26485475707804462-26616003741418323,FB_AOT_Antofagasta_AlmagroTerra,40770,40770,Almagro S.A,Antofagasta,Almagro Terra,I-ALM-2360,40770,Almagro,OK
MATCH,2026-05-05,0505 74987506124003039760213,7BTU3QZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26485475707804462-26616003741418323,FB_AOL_Antofagasta_Indico,6460,6460,Almagro S.A,Antofagasta,Indico,I-ALM-1453,6460,Almagro,OK
MATCH,2026-05-05,0505 74987506124003039760213,7BTU3QZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26485475707804462-26616003741418323,FB_AOL_Antofagasta_ParqueBrasil,10259,10259,Almagro S.A,Antofagasta,Parque Brasil,I-ALM-2285,10259,Almagro,OK
MATCH,2026-05-05,0505 74987506124003039760213,7BTU3QZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26485475707804462-26616003741418323,FB_AOT_Antofagasta_ParqueBrasil,28953,28953,Almagro S.A,Antofagasta,Parque Brasil,I-ALM-2285,28953,Almagro,OK
MATCH,2026-05-05,0505 74987506124003039760213,7BTU3QZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26485475707804462-26616003741418323,FB_Almagro_Patrocinado_Blog,2974,2974,Madagascar,Blog,Almagro District,I-ALM-2399,213,Almagro,OK
