month,brand,paymentDate,cartolaDate,paymentReference,statementReference,transactionId,campaignName,legalEntity,comuna,project,pepCode,campaignAmount,allocatedProjectAmount,cartolaAmountOriginal,cartolaAmountUsd,chargeAmountValidation,matchStatus,referenceTotalAmount,sourceCartola
2026-06,Almagro Inmobiliaria,2026-06-02,02/06/2026,MYWKGTZ5E2,0206 74987506153000806715085,26944250811926942-26944250895260267,FB_Almagro_Awareness,Almagro S.A,Marca,San Eugenio 2,I-ALM-2227,63703,4550,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-02,02/06/2026,MYWKGTZ5E2,0206 74987506153000806715085,26944250811926942-26944250895260267,FB_Almagro_Patrocinado_Blog,Madagascar,Blog,Almagro District,I-ALM-2399,1995,143,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-02,02/06/2026,MYWKGTZ5E2,0206 74987506153000806715085,26944250811926942-26944250895260267,FB_Almagro_Patrocinado_Blog,Arcilla Roja,Blog,Almagro Hub,I-ALM-2189,1995,143,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-02,02/06/2026,MYWKGTZ5E2,0206 74987506153000806715085,26944250811926942-26944250895260267,FB_Almagro_Patrocinado_Blog,Almagro S.A,Blog,Almagro Plus,I-ALM-2234,1995,143,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-02,02/06/2026,MYWKGTZ5E2,0206 74987506153000806715085,26944250811926942-26944250895260267,FB_Almagro_Patrocinado_Blog,Almagro S.A,Blog,Balance,I-ALM-2358,1995,143,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-02,02/06/2026,MYWKGTZ5E2,0206 74987506153000806715085,26944250811926942-26944250895260267,FB_Almagro_Patrocinado_Blog,Almagro S.A,Blog,Carrera 4,I-ALM-2275,1995,143,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-02,02/06/2026,MYWKGTZ5E2,0206 74987506153000806715085,26944250811926942-26944250895260267,FB_Almagro_Patrocinado_Blog,Almagro S.A,Blog,Indico,I-ALM-1453,1995,143,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-02,02/06/2026,MYWKGTZ5E2,0206 74987506153000806715085,26944250811926942-26944250895260267,FB_Almagro_Patrocinado_Blog,Almagro S.A,Blog,Insigne,I-ALM-2157,1995,143,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-02,02/06/2026,MYWKGTZ5E2,0206 74987506153000806715085,26944250811926942-26944250895260267,FB_Almagro_Patrocinado_Blog,Almagro S.A,Blog,Los Cactus,I-ALM-2342,1995,142,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-02,02/06/2026,MYWKGTZ5E2,0206 74987506153000806715085,26944250811926942-26944250895260267,FB_Almagro_Patrocinado_Blog,Almagro S.A,Blog,Lyon Bilbao,I-ALM-2211,1995,142,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-02,02/06/2026,MYWKGTZ5E2,0206 74987506153000806715085,26944250811926942-26944250895260267,FB_Almagro_Patrocinado_Blog,Arcilla Roja,Blog,PLP 1,I-ALM-2226,1995,142,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-02,02/06/2026,MYWKGTZ5E2,0206 74987506153000806715085,26944250811926942-26944250895260267,FB_Almagro_Patrocinado_Blog,Arcilla Roja,Blog,PLP 2,I-ALM-2306,1995,142,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-02,02/06/2026,MYWKGTZ5E2,0206 74987506153000806715085,26944250811926942-26944250895260267,FB_Almagro_Patrocinado_Blog,Almagro S.A,Blog,Parque Brasil,I-ALM-2285,1995,142,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-02,02/06/2026,MYWKGTZ5E2,0206 74987506153000806715085,26944250811926942-26944250895260267,FB_Almagro_Patrocinado_Blog,Arcilla Roja,Blog,Rengo,I-ALM-2288,1995,142,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-02,02/06/2026,MYWKGTZ5E2,0206 74987506153000806715085,26944250811926942-26944250895260267,FB_Almagro_Patrocinado_Blog,Almagro S.A,Blog,San Eugenio 2,I-ALM-2227,1995,142,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-02,02/06/2026,MYWKGTZ5E2,0206 74987506153000806715085,26944250811926942-26944250895260267,FB_Almagro_TuDeptoEsTuPie,Madagascar,PPP,Almagro District,I-ALM-2399,23565,1684,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-02,02/06/2026,MYWKGTZ5E2,0206 74987506153000806715085,26944250811926942-26944250895260267,FB_Almagro_TuDeptoEsTuPie,Arcilla Roja,PPP,Almagro Hub,I-ALM-2189,23565,1684,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-02,02/06/2026,MYWKGTZ5E2,0206 74987506153000806715085,26944250811926942-26944250895260267,FB_Almagro_TuDeptoEsTuPie,Almagro S.A,PPP,Almagro Plus,I-ALM-2234,23565,1684,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-02,02/06/2026,MYWKGTZ5E2,0206 74987506153000806715085,26944250811926942-26944250895260267,FB_Almagro_TuDeptoEsTuPie,Almagro S.A,PPP,Balance,I-ALM-2358,23565,1683,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-02,02/06/2026,MYWKGTZ5E2,0206 74987506153000806715085,26944250811926942-26944250895260267,FB_Almagro_TuDeptoEsTuPie,Almagro S.A,PPP,Carrera 4,I-ALM-2275,23565,1683,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-02,02/06/2026,MYWKGTZ5E2,0206 74987506153000806715085,26944250811926942-26944250895260267,FB_Almagro_TuDeptoEsTuPie,Almagro S.A,PPP,Indico,I-ALM-1453,23565,1683,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-02,02/06/2026,MYWKGTZ5E2,0206 74987506153000806715085,26944250811926942-26944250895260267,FB_Almagro_TuDeptoEsTuPie,Almagro S.A,PPP,Insigne,I-ALM-2157,23565,1683,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-02,02/06/2026,MYWKGTZ5E2,0206 74987506153000806715085,26944250811926942-26944250895260267,FB_Almagro_TuDeptoEsTuPie,Almagro S.A,PPP,Los Cactus,I-ALM-2342,23565,1683,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-02,02/06/2026,MYWKGTZ5E2,0206 74987506153000806715085,26944250811926942-26944250895260267,FB_Almagro_TuDeptoEsTuPie,Almagro S.A,PPP,Lyon Bilbao,I-ALM-2211,23565,1683,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-02,02/06/2026,MYWKGTZ5E2,0206 74987506153000806715085,26944250811926942-26944250895260267,FB_Almagro_TuDeptoEsTuPie,Arcilla Roja,PPP,PLP 1,I-ALM-2226,23565,1683,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-02,02/06/2026,MYWKGTZ5E2,0206 74987506153000806715085,26944250811926942-26944250895260267,FB_Almagro_TuDeptoEsTuPie,Arcilla Roja,PPP,PLP 2,I-ALM-2306,23565,1683,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-02,02/06/2026,MYWKGTZ5E2,0206 74987506153000806715085,26944250811926942-26944250895260267,FB_Almagro_TuDeptoEsTuPie,Almagro S.A,PPP,Parque Brasil,I-ALM-2285,23565,1683,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-02,02/06/2026,MYWKGTZ5E2,0206 74987506153000806715085,26944250811926942-26944250895260267,FB_Almagro_TuDeptoEsTuPie,Arcilla Roja,PPP,Rengo,I-ALM-2288,23565,1683,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
