Nivel,Referencia solicitada,Mes,Razon social,Plataforma,Marca,Comuna,Proyecto,PEP,Nombre de campana,ID transaccion / N factura,Fecha de pago,N referencia,Codigo descripcion cobro,Desglose Cobro TC,Monto moneda origen,Monto US,Validacion monto,Monto real visible,Monto aperturado,Invoice ID,Invoice date,Reference type,Mapping brand,Matched,Split index,Split count
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Marca,Carrera 4,I-ALM-2275,FB_Almagro_Awareness,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,7016,600000.0,682.45,Coincide,,7016.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,5,14
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Marca,Indico,I-ALM-1453,FB_Almagro_Awareness,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,7016,600000.0,682.45,Coincide,,7016.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,6,14
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Marca,Insigne,I-ALM-2157,FB_Almagro_Awareness,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,7016,600000.0,682.45,Coincide,,7016.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,7,14
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Marca,Los Cactus,I-ALM-2342,FB_Almagro_Awareness,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,7016,600000.0,682.45,Coincide,,7016.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,8,14
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Marca,Lyon Bilbao,I-ALM-2211,FB_Almagro_Awareness,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,7016,600000.0,682.45,Coincide,,7016.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,9,14
Apertura,ELFJAPH6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,Marca,PLP 1,I-ALM-2226,FB_Almagro_Awareness,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,7016,600000.0,682.45,Coincide,,7016.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,10,14
Apertura,ELFJAPH6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,Marca,PLP 2,I-ALM-2306,FB_Almagro_Awareness,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,7016,600000.0,682.45,Coincide,,7016.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,11,14
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Marca,Parque Brasil,I-ALM-2285,FB_Almagro_Awareness,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,7016,600000.0,682.45,Coincide,,7016.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,12,14
Apertura,ELFJAPH6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,Marca,Rengo,I-ALM-2288,FB_Almagro_Awareness,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,7016,600000.0,682.45,Coincide,,7016.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,13,14
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Marca,San Eugenio 2,I-ALM-2227,FB_Almagro_Awareness,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,7016,600000.0,682.45,Coincide,,7016.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,14,14
TOTAL CAMPANA,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Antofagasta,Almagro Terra,I-ALM-2360,FB_AOT_Antofagasta_AlmagroTerra,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,63194.0,600000.0,682.45,Coincide,63194.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,1
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Antofagasta,Almagro Terra,I-ALM-2360,FB_AOT_Antofagasta_AlmagroTerra,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,63194.0,600000.0,682.45,Coincide,,63194.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,1
TOTAL CAMPANA,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Antofagasta,Parque Brasil,I-ALM-2285,FB_AOT_Antofagasta_ParqueBrasil,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,33533.0,600000.0,682.45,Coincide,33533.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,1
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Antofagasta,Parque Brasil,I-ALM-2285,FB_AOT_Antofagasta_ParqueBrasil,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,33533.0,600000.0,682.45,Coincide,,33533.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,1
TOTAL CAMPANA,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Providencia,Balance,I-ALM-2358,FB_AOT_Santiago_Balance,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,30549.0,600000.0,682.45,Coincide,30549.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,1
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Providencia,Balance,I-ALM-2358,FB_AOT_Santiago_Balance,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,30549.0,600000.0,682.45,Coincide,,30549.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,1
TOTAL CAMPANA,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Ñuñoa,Almagro Plus,I-ALM-2234,FB_AOT_Santiago_AlmagroPlus,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,29360.0,600000.0,682.45,Coincide,29360.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,1
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Ñuñoa,Almagro Plus,I-ALM-2234,FB_AOT_Santiago_AlmagroPlus,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,29360.0,600000.0,682.45,Coincide,,29360.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,1
TOTAL CAMPANA,ELFJAPH6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,Providencia,Rengo,I-ALM-2288,FB_AOT_Santiago_Rengo,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,29293.0,600000.0,682.45,Coincide,29293.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,1
Apertura,ELFJAPH6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,Providencia,Rengo,I-ALM-2288,FB_AOT_Santiago_Rengo,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,29293.0,600000.0,682.45,Coincide,,29293.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,1
TOTAL CAMPANA,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Macul,Insigne,I-ALM-2157,FB_AOT_Santiago_Insigne,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,28684.0,600000.0,682.45,Coincide,28684.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,1
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Macul,Insigne,I-ALM-2157,FB_AOT_Santiago_Insigne,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,28684.0,600000.0,682.45,Coincide,,28684.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,1
TOTAL CAMPANA,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Antofagasta,Almagro Terra,I-ALM-2360,FB_AOL_Antofagasta_AlmagroTerra,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,17277.0,600000.0,682.45,Coincide,17277.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,1
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Antofagasta,Almagro Terra,I-ALM-2360,FB_AOL_Antofagasta_AlmagroTerra,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,17277.0,600000.0,682.45,Coincide,,17277.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,1
TOTAL CAMPANA,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,PPP,Insigne,I-ALM-2157,FB_Almagro_TuDeptoEsTuPie,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,16923.0,600000.0,682.45,Coincide,16923.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,14
Apertura,ELFJAPH6E2,2026-04,Madagascar,Meta,Almagro Inmobiliaria,PPP,Almagro District,I-ALM-2399,FB_Almagro_TuDeptoEsTuPie,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,1209,600000.0,682.45,Coincide,,1209.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,14
Apertura,ELFJAPH6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,PPP,Almagro Hub,I-ALM-2189,FB_Almagro_TuDeptoEsTuPie,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,1209,600000.0,682.45,Coincide,,1209.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,2,14
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,PPP,Almagro Plus,I-ALM-2234,FB_Almagro_TuDeptoEsTuPie,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,1209,600000.0,682.45,Coincide,,1209.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,3,14
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,PPP,Balance,I-ALM-2358,FB_Almagro_TuDeptoEsTuPie,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,1209,600000.0,682.45,Coincide,,1209.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,4,14
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,PPP,Carrera 4,I-ALM-2275,FB_Almagro_TuDeptoEsTuPie,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,1209,600000.0,682.45,Coincide,,1209.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,5,14
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,PPP,Indico,I-ALM-1453,FB_Almagro_TuDeptoEsTuPie,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,1209,600000.0,682.45,Coincide,,1209.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,6,14
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,PPP,Insigne,I-ALM-2157,FB_Almagro_TuDeptoEsTuPie,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,1209,600000.0,682.45,Coincide,,1209.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,7,14
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,PPP,Los Cactus,I-ALM-2342,FB_Almagro_TuDeptoEsTuPie,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,1209,600000.0,682.45,Coincide,,1209.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,8,14
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,PPP,Lyon Bilbao,I-ALM-2211,FB_Almagro_TuDeptoEsTuPie,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,1209,600000.0,682.45,Coincide,,1209.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,9,14
Apertura,ELFJAPH6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,PPP,PLP 1,I-ALM-2226,FB_Almagro_TuDeptoEsTuPie,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,1209,600000.0,682.45,Coincide,,1209.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,10,14
Apertura,ELFJAPH6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,PPP,PLP 2,I-ALM-2306,FB_Almagro_TuDeptoEsTuPie,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,1209,600000.0,682.45,Coincide,,1209.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,11,14
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,PPP,Parque Brasil,I-ALM-2285,FB_Almagro_TuDeptoEsTuPie,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,1208,600000.0,682.45,Coincide,,1208.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,12,14
Apertura,ELFJAPH6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,PPP,Rengo,I-ALM-2288,FB_Almagro_TuDeptoEsTuPie,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,1208,600000.0,682.45,Coincide,,1208.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,13,14
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,PPP,San Eugenio 2,I-ALM-2227,FB_Almagro_TuDeptoEsTuPie,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,1208,600000.0,682.45,Coincide,,1208.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,14,14
TOTAL CAMPANA,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Antofagasta,Parque Brasil,I-ALM-2285,FB_AOL_Antofagasta_ParqueBrasil,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,7059.0,600000.0,682.45,Coincide,7059.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,1
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Antofagasta,Parque Brasil,I-ALM-2285,FB_AOL_Antofagasta_ParqueBrasil,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,7059.0,600000.0,682.45,Coincide,,7059.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,1
TOTAL CAMPANA,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Almagro Plus,Almagro Plus,I-ALM-2234,FB_AOL_Santiago_AlmagroPlus,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,4281.0,600000.0,682.45,Coincide,4281.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,1
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Almagro Plus,Almagro Plus,I-ALM-2234,FB_AOL_Santiago_AlmagroPlus,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,4281.0,600000.0,682.45,Coincide,,4281.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,1
TOTAL CAMPANA,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Blog,Insigne,I-ALM-2157,FB_Almagro_Patrocinado_Blog,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,3194.0,600000.0,682.45,Coincide,3194.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,14
Apertura,ELFJAPH6E2,2026-04,Madagascar,Meta,Almagro Inmobiliaria,Blog,Almagro District,I-ALM-2399,FB_Almagro_Patrocinado_Blog,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,229,600000.0,682.45,Coincide,,229.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,14
Apertura,ELFJAPH6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,Blog,Almagro Hub,I-ALM-2189,FB_Almagro_Patrocinado_Blog,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,229,600000.0,682.45,Coincide,,229.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,2,14
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Blog,Almagro Plus,I-ALM-2234,FB_Almagro_Patrocinado_Blog,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,228,600000.0,682.45,Coincide,,228.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,3,14
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Blog,Balance,I-ALM-2358,FB_Almagro_Patrocinado_Blog,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,228,600000.0,682.45,Coincide,,228.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,4,14
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Blog,Carrera 4,I-ALM-2275,FB_Almagro_Patrocinado_Blog,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,228,600000.0,682.45,Coincide,,228.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,5,14
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Blog,Indico,I-ALM-1453,FB_Almagro_Patrocinado_Blog,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,228,600000.0,682.45,Coincide,,228.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,6,14
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Blog,Insigne,I-ALM-2157,FB_Almagro_Patrocinado_Blog,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,228,600000.0,682.45,Coincide,,228.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,7,14
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Blog,Los Cactus,I-ALM-2342,FB_Almagro_Patrocinado_Blog,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,228,600000.0,682.45,Coincide,,228.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,8,14
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Blog,Lyon Bilbao,I-ALM-2211,FB_Almagro_Patrocinado_Blog,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,228,600000.0,682.45,Coincide,,228.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,9,14
Apertura,ELFJAPH6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,Blog,PLP 1,I-ALM-2226,FB_Almagro_Patrocinado_Blog,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,228,600000.0,682.45,Coincide,,228.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,10,14
Apertura,ELFJAPH6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,Blog,PLP 2,I-ALM-2306,FB_Almagro_Patrocinado_Blog,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,228,600000.0,682.45,Coincide,,228.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,11,14
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Blog,Parque Brasil,I-ALM-2285,FB_Almagro_Patrocinado_Blog,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,228,600000.0,682.45,Coincide,,228.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,12,14
Apertura,ELFJAPH6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,Blog,Rengo,I-ALM-2288,FB_Almagro_Patrocinado_Blog,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,228,600000.0,682.45,Coincide,,228.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,13,14
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Blog,San Eugenio 2,I-ALM-2227,FB_Almagro_Patrocinado_Blog,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,228,600000.0,682.45,Coincide,,228.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,14,14
TOTAL CAMPANA,ELFJAPH6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,Providencia,Rengo,I-ALM-2288,FB_AOL_Santiago_Rengo,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,3059.0,600000.0,682.45,Coincide,3059.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,1
Apertura,ELFJAPH6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,Providencia,Rengo,I-ALM-2288,FB_AOL_Santiago_Rengo,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,3059.0,600000.0,682.45,Coincide,,3059.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,1
TOTAL CAMPANA,ELFJAPH6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,Providencia,Almagro Hub,I-ALM-2189,FB_AOL_Santiago_AlmagroHub,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,1788.0,600000.0,682.45,Coincide,1788.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,1
Apertura,ELFJAPH6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,Providencia,Almagro Hub,I-ALM-2189,FB_AOL_Santiago_AlmagroHub,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,1788.0,600000.0,682.45,Coincide,,1788.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,1
TOTAL CAMPANA,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Providencia,Balance,I-ALM-2358,FB_AOL_Santiago_Balance,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,1621.0,600000.0,682.45,Coincide,1621.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,1
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Providencia,Balance,I-ALM-2358,FB_AOL_Santiago_Balance,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,1621.0,600000.0,682.45,Coincide,,1621.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,1
TOTAL CAMPANA,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Macul,Insigne,I-ALM-2157,FB_AOL_Santiago_Insigne,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,1500.0,600000.0,682.45,Coincide,1500.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,1
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Macul,Insigne,I-ALM-2157,FB_AOL_Santiago_Insigne,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,1500.0,600000.0,682.45,Coincide,,1500.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,1
TOTAL CAMPANA,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Providencia,Lyon Bilbao,I-ALM-2211,FB_AOL_Santiago_LyonBilbao,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,1258.0,600000.0,682.45,Coincide,1258.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,1
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Providencia,Lyon Bilbao,I-ALM-2211,FB_AOL_Santiago_LyonBilbao,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,1258.0,600000.0,682.45,Coincide,,1258.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,1
TOTAL CAMPANA,ELFJAPH6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,Las Condes,PLP 1,I-ALM-2226,FB_AOL_Santiago_PadreLePaige,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,1188.0,600000.0,682.45,Coincide,1188.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,1
Apertura,ELFJAPH6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,Las Condes,PLP 1,I-ALM-2226,FB_AOL_Santiago_PadreLePaige,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,1188.0,600000.0,682.45,Coincide,,1188.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,1
